Unnamed: 0,pj_alias,status,pj_github_url,corrected_pj_github_url,pj_github_api_url,correct_url_found,has_hard_fork,total_forks,total_hard_forks
137,joshua,1,https://github.com/apache/Joshua,https://github.com/apache/Joshua,https://api.github.com/repos/apache/Joshua,TRUE,,,
138,jspwiki,1,https://github.com/apache/JSPWiki,https://github.com/apache/JSPWiki,https://api.github.com/repos/apache/JSPWiki,TRUE,,,
139,juddi,1,https://github.com/apache/jUDDI,https://github.com/apache/jUDDI,https://api.github.com/repos/apache/jUDDI,TRUE,,,
140,juneau,1,https://github.com/apache/Juneau,https://github.com/apache/Juneau,https://api.github.com/repos/apache/Juneau,TRUE,,,
141,kafka,1,https://github.com/apache/Kafka,https://github.com/apache/Kafka,https://api.github.com/repos/apache/Kafka,TRUE,,,
142,knox,1,https://github.com/apache/Knox,https://github.com/apache/Knox,https://api.github.com/repos/apache/Knox,TRUE,,,
143,kudu,1,https://github.com/apache/Kudu,https://github.com/apache/Kudu,https://api.github.com/repos/apache/Kudu,TRUE,,,
144,kylin,1,https://github.com/apache/Kylin,https://github.com/apache/Kylin,https://api.github.com/repos/apache/Kylin,TRUE,,,
145,lens,1,https://github.com/apache/Lens,https://github.com/apache/Lens,https://api.github.com/repos/apache/Lens,TRUE,,,
146,lenya,1,https://github.com/apache/Lenya,https://github.com/apache/Lenya,https://api.github.com/repos/apache/Lenya,TRUE,,,
147,libcloud,1,https://github.com/apache/Libcloud,https://github.com/apache/Libcloud,https://api.github.com/repos/apache/Libcloud,TRUE,,,
148,log4cxx,1,https://github.com/apache/log4cxx,https://github.com/apache/log4cxx,https://api.github.com/repos/apache/log4cxx,TRUE,,,
150,log4net,1,https://github.com/apache/log4net,https://github.com/apache/logging-log4net,https://api.github.com/repos/apache/logging-log4net,TRUE,,,
151,log4php,1,https://github.com/apache/Log4php,https://github.com/apache/logging-log4php,https://api.github.com/repos/apache/logging-log4php,TRUE,,,
152,lucenenet,1,https://github.com/apache/Lucene.NET,https://github.com/apache/Lucene.NET,https://api.github.com/repos/apache/Lucene.NET,TRUE,,,
153,lucy,1,https://github.com/apache/Lucy,https://github.com/apache/Lucy,https://api.github.com/repos/apache/Lucy,TRUE,,,
154,madlib,1,https://github.com/apache/MADlib,https://github.com/apache/MADlib,https://api.github.com/repos/apache/MADlib,TRUE,,,
155,manifoldcf,1,https://github.com/apache/ManifoldCF,https://github.com/apache/ManifoldCF,https://api.github.com/repos/apache/ManifoldCF,TRUE,,,
156,marmotta,1,https://github.com/apache/Marmotta,https://github.com/apache/Marmotta,https://api.github.com/repos/apache/Marmotta,TRUE,,,
158,mesos,1,https://github.com/apache/Mesos,https://github.com/apache/Mesos,https://api.github.com/repos/apache/Mesos,TRUE,,,
159,metamodel,1,https://github.com/apache/MetaModel,https://github.com/apache/MetaModel,https://api.github.com/repos/apache/MetaModel,TRUE,,,
